DayOfYear,DayOfWeek,Time,Energy,NOx,CO,NO,NO2,PM10,PM25,Benzen,SO2,O3,Temperatura (C),Prędkość wiatru (km/h),Zachmurzenie (%),Ciśnienie (hPa),Opady (mm),Śnieg (cm)
27,0,18:00:00,0.0,16.35,0.32,2.8,12.1,15.8,19.8,0.84,2.0,11.3,7.0,16.9,100.0,1009.0,0.0,0.0
27,0,19:00:00,0.0,17.8,0.35,2.65,13.75,20.700000000000003,23.5,0.95,2.9,10.6,7.1,15.5,100.0,1008.6,0.0,0.0
27,0,20:00:00,0.0,18.3,0.36,2.65,14.15,21.1,23.3,0.85,2.9,11.0,6.9,14.8,97.0,1008.4,0.0,0.0
27,0,21:00:00,0.0,15.45,0.34,2.05,12.25,20.950000000000003,21.6,0.83,2.6,11.8,6.9,15.1,99.0,1008.0,0.0,0.0
27,0,22:00:00,0.0,15.05,0.34,2.4,11.35,18.55,20.8,0.79,2.6,11.8,7.2,15.5,22.0,1007.3,0.0,0.0
27,0,23:00:00,0.0,11.9,0.33,1.2000000000000002,10.0,19.1,20.7,0.78,2.6,12.5,7.3,17.6,0.0,1007.2,0.0,0.0
28,1,00:00:00,0.0,9.0,0.28,1.2999999999999998,7.05,17.9,18.8,0.64,2.4,13.7,7.7,16.2,100.0,1007.2,0.0,0.0
28,1,01:00:00,0.0,7.1,0.27,1.0,5.55,16.65,17.5,0.61,2.2,14.9,7.6,14.0,0.0,1007.5,0.0,0.0
28,1,02:00:00,0.0,4.95,0.25,0.65,3.95,15.3,15.4,0.51,1.9,15.6,6.8,11.5,0.0,1006.9,0.0,0.0
28,1,03:00:00,0.0,4.25,0.24,0.35,3.65,13.85,14.1,0.43,1.8,16.2,6.8,11.9,1.0,1006.6,0.0,0.0
28,1,04:00:00,0.0,5.3,0.24,0.75,4.05,15.65,14.0,0.42,1.6,15.7,7.0,14.4,98.0,1006.7,0.0,0.0
28,1,05:00:00,0.0,13.8,0.27,2.9,9.3,15.25,14.9,0.42,1.6,16.6,7.2,16.9,8.0,1006.3,0.0,0.0
28,1,06:00:00,0.0,43.35,0.35,12.6,24.05,18.25,17.5,0.45,1.7,16.6,7.2,14.8,93.0,1006.7,0.0,0.0
28,1,07:00:00,0.54,31.8,0.4,5.4,23.55,14.65,16.4,0.55,1.7,13.4,7.3,13.7,100.0,1006.7,0.0,0.0
28,1,08:00:00,4.46,38.8,0.36,7.1,27.9,18.1,16.8,0.95,2.0,9.5,8.4,15.5,100.0,1006.4,0.0,0.0
28,1,09:00:00,8.87000000001,27.6,0.33,5.55,19.1,18.55,16.3,0.87,2.1,13.1,9.5,19.4,100.0,1005.9,0.0,0.0
28,1,10:00:00,8.08999999999,16.1,0.28,3.55,10.7,18.85,15.1,0.62,2.0,19.7,10.7,26.6,100.0,1005.3,0.0,0.0
28,1,11:00:00,9.79,13.5,0.27,3.7,7.85,14.4,14.4,0.49,2.0,24.8,11.2,26.6,100.0,1005.4,0.0,0.0
28,1,12:00:00,5.26000000001,15.4,0.28,4.2,9.05,19.35,14.5,0.44,2.0,26.7,11.4,24.5,100.0,1004.3,0.0,0.0
28,1,13:00:00,2.92999999999,15.7,0.27,4.2,9.25,19.05,13.5,0.37,2.4,30.7,12.0,21.6,100.0,1004.0,0.0,0.0
28,1,14:00:00,0.96,13.95,0.28,3.05,9.25,18.25,14.1,0.46,3.9,28.5,11.1,14.4,100.0,1004.4,0.0,0.0
28,1,15:00:00,0.16,18.4,0.3,4.45,11.65,21.25,15.3,0.48,4.3,27.6,10.6,17.3,100.0,1003.5,0.0,0.0
28,1,16:00:00,0.0,22.4,0.32,4.7,15.25,17.7,15.5,0.49,3.5,24.4,10.7,19.4,100.0,1004.0,0.0,0.0
28,1,17:00:00,0.0,24.9,0.32,5.25,16.85,17.95,16.0,0.55,2.8,23.6,10.0,15.1,100.0,1004.2,0.0,0.0
28,1,18:00:00,0.0,12.95,0.27,2.1,9.7,18.15,15.4,0.585,3.3,34.0,9.8,10.1,100.0,1005.0,0.0,0.0
28,1,19:00:00,0.0,13.9,0.29,2.25,10.4,18.65,16.6,0.62,4.4,32.8,9.8,14.4,100.0,1004.8,0.0,0.0
28,1,20:00:00,0.0,14.25,0.3,1.85,11.4,19.75,16.3,0.57,4.5,30.7,9.5,11.5,100.0,1004.7,0.0,0.0
28,1,21:00:00,0.0,11.1,0.26,2.3,7.5,18.1,15.3,0.54,3.4,38.9,9.1,11.9,99.0,1004.8,0.0,0.0
28,1,22:00:00,0.0,8.0,0.26,1.25,6.15,15.6,14.6,0.48,3.0,42.9,9.6,14.8,100.0,1004.3,0.0,0.0
28,1,23:00:00,0.0,6.9,0.25,1.0,5.35,15.25,14.5,0.43,3.2,43.7,10.6,20.5,100.0,1004.1,0.0,0.0
29,2,00:00:00,0.0,8.1,0.24,1.2,6.25,14.85,15.2,0.44,3.6,39.1,10.9,16.9,100.0,1004.0,0.0,0.0
29,2,01:00:00,0.0,4.85,0.24,0.35,4.35,17.4,15.1,0.44,3.1,39.9,10.8,20.5,100.0,1004.4,0.0,0.0
29,2,02:00:00,0.0,4.85,0.24,0.25,4.4,16.05,15.2,0.43,3.0,35.8,10.2,19.8,100.0,1005.2,0.1,0.0
29,2,03:00:00,0.0,4.7,0.24,0.45,4.0,15.3,15.6,0.41,2.4,36.7,9.7,15.8,100.0,1005.3,0.2,0.0
29,2,04:00:00,0.0,4.5,0.25,0.45,3.85,19.7,18.0,0.42,1.9,33.3,9.4,13.0,100.0,1005.5,0.0,0.0
29,2,05:00:00,0.0,4.85,0.26,0.6499999999999999,3.9,18.55,20.0,0.49,1.5,28.3,9.6,17.6,100.0,1006.4,0.0,0.0
29,2,06:00:00,0.0,10.4,0.28,1.25,8.4,19.6,21.9,0.52,2.2,24.6,9.4,19.4,100.0,1007.4,0.0,0.0
29,2,07:00:00,0.24,37.150000000000006,0.41,10.4,21.2,21.25,22.4,0.58,2.3,20.0,9.4,17.6,100.0,1007.8,0.0,0.0
29,2,08:00:00,4.17,41.05,0.41,7.4,29.700000000000003,25.85,34.7,0.74,1.6,14.2,9.5,14.0,80.0,1008.6,0.0,0.0
29,2,09:00:00,4.59,39.95,0.4,8.1,27.55,32.1,30.3,0.75,1.5,17.6,9.8,11.2,7.0,1009.6,0.0,0.0
29,2,10:00:00,5.1,37.3,0.32,11.1,20.3,20.9,18.6,0.6925,1.85,17.375,10.8,17.6,86.0,1009.9,0.0,0.0
29,2,11:00:00,2.57000000001,44.2,0.33,13.8,23.0,29.7,17.0,0.635,2.2,17.15,11.1,22.0,39.0,1010.3,0.0,0.0
29,2,12:00:00,2.46999999999,51.2,0.33,19.7,21.0,27.5,24.1,0.5775,2.55,16.925,11.4,14.0,22.0,1010.5,0.0,0.0
29,2,13:00:00,1.45,56.2,0.43,18.8,27.35,35.25,28.2,0.52,2.9,16.7,11.6,18.4,38.0,1011.1,0.0,0.0
29,2,14:00:00,1.63,20.55,0.3,3.3,15.5,16.0,11.2,0.36,1.1,24.6,11.1,19.1,0.0,1011.4,0.0,0.0
29,2,15:00:00,0.58,29.5,0.33,7.45,18.05,11.55,10.6,0.37,1.1,28.8,10.4,15.8,0.0,1012.4,0.0,0.0
29,2,16:00:00,0.04,31.1,0.34,5.15,23.15,9.85,10.6,0.46,1.0,28.8,9.3,15.8,0.0,1013.2,0.0,0.0
29,2,17:00:00,0.0,31.7,0.33,4.65,24.65,12.45,10.1,0.58,1.1,26.7,8.3,16.6,0.0,1014.3,0.0,0.0
29,2,18:00:00,0.0,30.35,0.35,3.1,25.6,14.8,13.7,0.71,1.5,32.6,7.6,17.6,0.0,1015.3,0.0,0.0
29,2,19:00:00,0.0,25.35,0.33,3.0500000000000003,20.7,19.9,14.8,0.79,1.4,38.3,7.0,18.0,0.0,1016.4,0.0,0.0
29,2,20:00:00,0.0,22.95,0.33,1.45,20.75,16.8,14.8,0.87,1.7,38.6,6.7,16.9,0.0,1016.9,0.0,0.0
29,2,21:00:00,0.0,15.4,0.3,1.2,13.55,14.6,12.0,0.65,1.8,45.3,6.2,14.8,11.0,1017.3,0.0,0.0
29,2,22:00:00,0.0,15.15,0.3,1.3,13.1,12.85,11.3,0.64,1.7,44.1,5.9,16.6,1.0,1018.2,0.0,0.0
29,2,23:00:00,0.0,13.8,0.3,1.2,12.0,11.55,10.7,0.58,1.6,46.7,5.4,14.4,0.0,1018.6,0.0,0.0
30,3,00:00:00,0.0,18.8,0.3,1.85,16.0,12.8,11.8,0.48,1.6,48.1,5.5,14.0,21.0,1018.7,0.0,0.0
30,3,01:00:00,0.0,15.8,0.3,0.8,14.55,12.95,12.7,0.47,1.5,48.3,5.8,12.2,100.0,1018.7,0.0,0.0
30,3,02:00:00,0.0,9.2,0.3,0.7,8.2,12.35,11.5,0.49,1.7,46.4,5.8,12.6,35.0,1019.3,0.0,0.0
30,3,03:00:00,0.0,13.65,0.3,1.25,11.7,11.5,12.3,0.43,1.3,43.6,5.5,14.0,0.0,1019.8,0.0,0.0
30,3,04:00:00,0.0,40.3,0.36,8.45,27.35,14.5,13.7,0.5,1.1,28.6,5.1,12.2,0.0,1019.8,0.0,0.0
30,3,05:00:00,0.0,22.05,0.33,2.45,18.25,12.55,12.6,0.52,1.2,33.1,4.6,7.9,0.0,1020.3,0.0,0.0
30,3,06:00:00,0.0,31.75,0.3,6.300000000000001,22.200000000000003,12.3,13.5,0.41,1.2,31.0,4.4,11.2,0.0,1020.4,0.0,0.0
30,3,07:00:00,0.48,140.6,0.76,52.0,60.85,17.7,20.0,0.64,2.0,12.5,5.1,13.3,0.0,1020.5,0.0,0.0
30,3,08:00:00,4.97,251.0,1.06,116.65,72.2,17.7,18.5,1.88,2.2,2.4,6.8,14.4,0.0,1020.8,0.0,0.0
30,3,09:00:00,9.88000000001,243.9,1.18,112.15,72.0,26.65,25.2,3.68,2.3,5.9,8.3,13.0,0.0,1021.2,0.0,0.0
30,3,10:00:00,12.51999999999,69.15,0.44,18.05,41.5,23.2,15.0,1.27,2.1,34.1,9.7,14.8,47.0,1021.5,0.0,0.0
30,3,11:00:00,13.13,22.25,0.24,5.4,13.95,14.65,9.7,0.67,1.3,58.8,10.6,14.4,2.0,1021.3,0.0,0.0
30,3,12:00:00,11.43,24.55,0.26,7.0,13.85,17.95,10.9,0.47,1.1,65.8,11.5,13.7,0.0,1020.5,0.0,0.0
30,3,13:00:00,4.08,16.35,0.24,3.75,10.6,14.85,8.6,0.36,0.9,68.5,12.0,11.2,0.0,1020.2,0.0,0.0
30,3,14:00:00,1.8,26.35,0.29,8.25,13.7,17.85,10.4,0.35,1.1,70.7,11.9,8.6,0.0,1020.2,0.0,0.0
30,3,15:00:00,0.56,27.0,0.29,6.1,17.75,18.55,9.4,0.35,0.9,65.0,11.2,8.6,0.0,1020.2,0.0,0.0
30,3,16:00:00,0.05,49.8,0.34,10.6,33.599999999999994,25.4,10.2,0.56,1.2,39.9,9.6,6.1,11.0,1020.0,0.0,0.0
30,3,17:00:00,0.0,143.25,0.48,49.5,67.35,47.45,16.9,2.04,2.4,4.1,8.0,7.2,0.0,1020.9,0.0,0.0
30,3,18:00:00,0.0,164.55,0.98,55.35,79.7,71.0,41.5,3.69,4.1,3.1,7.1,10.1,0.0,1021.4,0.0,0.0
30,3,19:00:00,0.0,247.0,1.39,111.5,76.0,84.55000000000001,58.2,4.34,4.3,2.8,6.3,9.4,0.0,1021.1,0.0,0.0
30,3,20:00:00,0.0,268.65,1.8,128.8,71.15,95.45,75.9,5.57,3.9,2.2,5.6,8.3,0.0,1021.1,0.0,0.0
30,3,21:00:00,0.0,191.3,1.44,81.55,66.35,92.65,89.4,6.8,3.8,1.8,5.0,8.6,0.0,1021.0,0.0,0.0
30,3,22:00:00,0.0,156.45,1.44,65.55,56.0,89.4,88.0,5.58,3.4,2.4,4.7,9.7,5.0,1021.0,0.0,0.0
30,3,23:00:00,0.0,95.8,1.15,30.45,49.1,102.3,99.0,6.82,3.8,3.1,4.3,10.4,1.0,1020.8,0.0,0.0
31,4,00:00:00,0.0,131.8,1.55,58.0,42.9,119.2,116.7,8.81,3.6,2.7,4.3,12.2,94.0,1021.4,0.0,0.0
31,4,01:00:00,0.0,64.9,1.4992,23.5,28.8,90.7,112.496,8.42,2.9,4.2,4.0,10.4,100.0,1020.6,0.0,0.0
31,4,02:00:00,0.0,27.8,1.4484,2.6,23.8,71.5,108.292,5.58,2.4,5.8,4.0,11.5,97.0,1020.9,0.0,0.0
31,4,03:00:00,0.0,24.2,1.3976000000000002,2.9,19.8,54.0,104.088,4.72,2.1,12.2,4.6,13.3,100.0,1021.0,0.0,0.0
31,4,04:00:00,0.0,12.5,1.3468,0.8,11.1,40.1,99.884,2.8,2.8,29.9,5.0,12.6,100.0,1020.5,0.0,0.0
31,4,05:00:00,0.0,16.1,1.296,0.9,14.8,34.2,95.68,2.36,3.6,25.4,5.6,13.0,99.0,1020.0,0.0,0.0
31,4,06:00:00,0.0,24.9,1.2452,1.6,22.3,43.0,91.476,2.24,2.7,17.0,5.1,9.7,23.0,1020.1,0.0,0.0
31,4,07:00:00,0.19,68.4,1.1944,20.5,36.9,30.2,87.27199999999999,2.35,2.5,3.6,5.2,10.4,0.0,1020.1,0.0,0.0
31,4,08:00:00,3.5,160.8,1.1436000000000002,66.6,58.6,26.4,83.068,3.57,3.6,5.9,6.8,9.7,59.0,1019.9,0.0,0.0
31,4,09:00:00,10.66,79.6,1.0928,22.3,45.3,34.8,78.864,2.1,2.7,8.2,8.2,16.6,80.0,1020.5,0.0,0.0
31,4,10:00:00,12.3,29.6,1.042,5.3,21.5,30.3,74.66,1.74,2.5,41.2,9.3,17.3,90.0,1020.0,0.0,0.0
31,4,11:00:00,12.38,14.7,0.9912,2.4,11.0,20.7,70.45599999999999,0.79,2.2,59.0,10.1,16.2,99.0,1020.3,0.0,0.0
31,4,12:00:00,11.2,13.3,0.9404,2.5,9.4,21.2,66.252,0.68,3.3,64.4,11.3,14.4,73.0,1021.0,0.0,0.0
31,4,13:00:00,4.32,10.7,0.8896000000000001,2.1,7.5,18.2,62.048,0.56,4.7,70.4,11.3,19.4,95.0,1021.1,0.0,0.0
31,4,14:00:00,2.68,12.0,0.8388000000000001,1.8,9.2,23.6,57.844,0.47,3.0,68.3,9.6,22.3,3.0,1021.9,0.0,0.0
31,4,15:00:00,0.72,14.2,0.788,1.9,11.2,19.1,53.63999999999999,0.44,2.7,60.9,7.7,27.4,100.0,1023.7,0.0,0.0
31,4,16:00:00,0.0,20.8,0.7372000000000001,1.4,18.6,29.5,49.43599999999999,0.59,3.7,43.1,5.9,23.8,100.0,1024.7,0.0,0.0
31,4,17:00:00,0.0,13.8,0.6864000000000001,1.0,12.2,18.3,45.23199999999999,0.7,1.6,43.6,4.9,19.1,100.0,1026.1,0.0,0.0
31,4,18:00:00,0.0,10.1,0.6356,1.1,8.5,11.8,41.02799999999999,0.45,1.4,60.6,4.5,21.6,100.0,1027.2,0.0,0.0
31,4,19:00:00,0.0,9.1,0.5848000000000001,1.1,7.4,9.4,36.824,0.44,1.8,65.1,3.8,16.9,47.0,1027.9,0.0,0.0
31,4,20:00:00,0.0,7.5,0.534,0.7,6.4,10.0,32.61999999999999,0.41,1.5,67.6,3.5,16.9,100.0,1028.7,0.0,0.0
31,4,21:00:00,0.0,6.0,0.4832000000000001,0.5,5.2,8.4,28.415999999999983,0.495,1.6,68.1,3.1,13.7,88.0,1028.9,0.0,0.0
31,4,22:00:00,0.0,12.8,0.4324000000000001,1.3,10.7,11.4,24.21199999999999,0.58,3.8,58.5,2.2,12.6,2.0,1029.4,0.0,0.0
31,4,23:00:00,0.0,13.3,0.3816000000000001,0.9,11.8,16.8,20.008,0.62,3.3,53.5,1.6,13.3,3.0,1030.0,0.0,0.0
32,5,00:00:00,0.0,12.6,0.3308000000000002,0.7,11.4,15.3,15.803999999999988,0.57,3.1,54.1,1.4,11.2,0.0,1029.9,0.0,0.0
32,5,01:00:00,0.0,19.7,0.28,2.25,16.25,18.6,11.6,0.51,3.7,51.0,1.3,9.7,2.0,1030.6,0.0,0.0
32,5,02:00:00,0.0,18.45,0.32,1.4,16.35,18.05,12.7,0.58,4.2,47.6,1.0,9.7,20.0,1030.3,0.0,0.0
32,5,03:00:00,0.0,19.95,0.29,2.8,15.65,17.25,8.9,0.57,4.2,47.4,0.9,12.6,1.0,1030.8,0.0,0.0
32,5,04:00:00,0.0,17.4,0.3,1.2,15.65,15.0,10.0,0.51,4.6,41.5,1.0,13.0,99.0,1030.7,0.0,0.0
32,5,05:00:00,0.0,17.6,0.29,2.0,14.55,15.3,10.4,0.53,4.7,46.0,0.6,13.0,0.0,1030.6,0.0,0.0
32,5,06:00:00,0.0,24.5,0.31,4.15,18.1,21.700000000000003,12.6,0.62,5.8,46.2,0.7,14.0,2.0,1031.3,0.0,0.0
32,5,07:00:00,0.18,27.8,0.34,7.25,16.700000000000003,15.65,11.3,0.54,4.9,50.9,0.9,14.0,100.0,1031.5,0.0,0.0
32,5,08:00:00,1.18,27.5,0.36,6.6000000000000005,17.4,19.35,11.8,0.58,4.5,50.0,1.4,15.5,100.0,1031.8,0.0,0.0
32,5,09:00:00,1.73,27.85,0.36,7.45,16.450000000000003,15.35,11.0,0.53,4.3,53.0,1.8,14.4,100.0,1032.0,0.0,0.0
32,5,10:00:00,2.77,34.6,0.4,10.1,19.15,17.0,12.8,0.56,4.8,50.3,2.9,15.1,100.0,1031.9,0.0,0.0
32,5,11:00:00,3.83,36.15,0.38,10.1,20.6,19.0,13.2,0.58,4.7,50.8,2.7,15.5,100.0,1031.4,0.0,0.0
32,5,12:00:00,3.5,31.3,0.35,8.6,18.15,14.6,10.4,0.6,4.2,54.7,2.3,13.3,100.0,1032.1,0.1,0.0
32,5,13:00:00,2.07000000001,31.55,0.35,9.75,16.65,13.6,8.9,0.49,4.2,57.6,2.6,13.3,100.0,1031.4,0.0,0.0
32,5,14:00:00,0.95999999999,33.9,0.35,10.15,18.35,14.35,9.0,0.47,4.0,57.9,2.5,12.2,100.0,1030.9,0.0,0.0
32,5,15:00:00,0.27,33.65,0.38,9.7,18.85,15.15,9.4,0.48,3.8,56.2,2.6,12.2,100.0,1031.2,0.0,0.0
32,5,16:00:00,0.03,35.0,0.37,9.6,20.25,14.25,9.6,0.57,2.7,57.3,2.5,11.9,100.0,1031.2,0.0,0.0
32,5,17:00:00,0.0,47.4,0.45,14.05,25.85,15.15,10.2,0.53,3.5,52.2,2.3,10.4,100.0,1030.6,0.0,0.0
32,5,18:00:00,0.0,36.9,0.42,8.15,24.450000000000003,19.4,15.8,0.64,3.6,48.8,1.7,8.6,100.0,1031.2,0.0,0.0
32,5,19:00:00,0.0,36.0,0.44,7.2,24.950000000000003,23.25,19.7,1.15,3.5,47.2,1.3,7.9,100.0,1030.9,0.0,0.0
32,5,20:00:00,0.0,29.25,0.42,5.15,21.35,21.75,19.8,0.95,3.1,44.7,1.6,9.7,100.0,1030.6,0.0,0.0
32,5,21:00:00,0.0,34.9,0.4,8.75,21.5,19.2,16.8,0.99,3.8,48.6,1.9,7.6,100.0,1030.3,0.0,0.0
32,5,22:00:00,0.0,31.7,0.42,6.15,22.3,21.85,18.9,0.895,4.2,53.1,1.8,7.6,100.0,1030.2,0.0,0.0
32,5,23:00:00,0.0,22.65,0.36,3.9,16.65,20.200000000000003,15.8,0.8,3.9,54.5,1.8,7.6,100.0,1030.1,0.0,0.0
33,6,00:00:00,0.0,24.85,0.35,6.35,15.05,16.65,14.7,0.69,3.9,57.9,1.7,7.9,100.0,1030.2,0.0,0.0
33,6,01:00:00,0.0,19.75,0.34,3.45,14.5,19.3,16.2,0.58,3.5,58.8,1.6,5.8,100.0,1030.1,0.0,0.0
33,6,02:00:00,0.0,17.4,0.32,2.25,13.95,20.55,15.8,0.65,3.9,54.9,1.4,5.4,100.0,1029.0,0.0,0.0
33,6,03:00:00,0.0,19.7,0.33,3.3,14.65,21.7,18.1,0.83,5.3,51.1,1.2,5.8,100.0,1028.7,0.0,0.0
33,6,04:00:00,0.0,18.95,0.35,2.95,14.45,26.1,20.9,0.88,5.9,46.1,1.2,6.1,100.0,1027.8,0.0,0.0
33,6,05:00:00,0.0,14.85,0.29,2.2,11.45,24.25,20.0,0.88,5.1,48.7,1.4,8.6,100.0,1027.4,0.0,0.0
33,6,06:00:00,0.0,14.15,0.25,1.65,11.6,21.05,16.9,0.58,4.5,50.0,1.5,9.0,100.0,1027.5,0.0,0.0
33,6,07:00:00,0.0,16.5,0.28,1.95,13.5,26.75,19.9,0.79,4.9,41.9,1.8,6.1,100.0,1027.2,0.0,0.0
33,6,08:00:00,0.41,17.35,0.38,1.95,14.4,25.95,24.0,0.89,5.0,40.2,1.8,6.5,100.0,1026.9,0.0,0.0
33,6,09:00:00,1.15,20.4,0.4,2.05,17.3,29.15,24.8,1.23,5.0,40.4,1.7,6.8,100.0,1027.3,0.0,0.0
33,6,10:00:00,1.59,22.450000000000003,0.34,2.8,18.200000000000003,26.25,20.3,1.29,5.6,37.0,1.8,6.1,100.0,1026.3,0.1,0.0
33,6,11:00:00,1.93,26.05,0.32,5.5,17.6,27.0,16.6,1.59,8.7,43.3,1.9,7.9,100.0,1025.6,0.0,0.0
33,6,12:00:00,2.13000000001,34.85,0.35,10.15,19.3,26.25,18.8,1.27,7.3,51.7,2.4,9.0,100.0,1025.2,0.0,0.0
33,6,13:00:00,1.69999999999,28.05,0.29,7.1000000000000005,17.2,19.55,17.0,0.7,2.6,60.7,2.6,8.3,100.0,1025.0,0.0,0.0
33,6,14:00:00,1.54,29.75,0.34,8.65,16.5,21.3,16.9,0.55,3.3,64.3,2.5,9.7,100.0,1025.2,0.0,0.0
33,6,15:00:00,0.55,29.0,0.39,7.5,17.45,26.35,21.0,0.65,16.4,55.7,2.3,10.4,100.0,1025.2,0.0,0.0
33,6,16:00:00,0.08,33.85,0.41,10.4,17.950000000000003,21.15,18.0,0.69,3.4,62.4,1.7,10.1,100.0,1025.7,0.1,0.0
33,6,17:00:00,0.0,41.45,0.5,10.7,25.05,24.8,22.1,0.55,2.6,54.8,1.2,8.3,100.0,1025.5,0.6,0.14
33,6,18:00:00,0.0,46.8,0.51,10.5,30.75,29.25,25.8,1.06,3.8,44.4,1.0,8.6,48.0,1025.1,0.1,0.0
33,6,19:00:00,0.0,47.1,0.56,9.75,32.150000000000006,40.4,36.8,1.48,5.4,34.9,0.6,10.4,100.0,1024.9,0.0,0.0
33,6,20:00:00,0.0,39.85,0.52,6.95,29.15,46.2,39.8,1.87,6.4,38.4,0.2,11.2,100.0,1025.1,0.0,0.0
33,6,21:00:00,0.0,37.8,0.57,5.75,28.9,43.8,41.8,1.43,6.4,39.3,0.4,13.0,100.0,1025.4,0.1,0.07
33,6,22:00:00,0.0,29.3,0.49,4.4,22.55,38.9,34.8,1.53,6.2,41.6,0.4,11.5,100.0,1025.7,0.0,0.0
33,6,23:00:00,0.0,21.65,0.45,3.05,16.95,30.35,30.3,1.32,4.5,48.4,0.5,12.2,100.0,1025.6,0.2,0.14
34,0,00:00:00,0.0,16.2,0.39,2.1500000000000004,12.95,30.75,29.7,1.11,3.5,47.5,0.2,13.3,37.0,1025.0,0.0,0.0
34,0,01:00:00,0.0,13.1,0.31,1.3,11.1,24.9,25.3,1.0,4.2,45.9,0.2,12.2,93.0,1025.9,0.0,0.0
34,0,02:00:00,0.0,12.15,0.28,1.9,9.3,22.95,21.8,0.83,3.6,46.9,-0.2,11.5,100.0,1026.0,0.0,0.0
34,0,03:00:00,0.0,9.6,0.28,1.25,7.75,22.05,21.4,0.76,2.4,46.2,-0.7,9.0,3.0,1026.6,0.0,0.0
34,0,04:00:00,0.0,9.75,0.28,1.0,8.2,25.4,22.5,0.75,2.3,44.0,-0.8,9.4,100.0,1026.7,0.0,0.0
34,0,05:00:00,0.0,12.75,0.28,1.95,9.7,24.5,23.1,0.79,2.2,41.9,-0.4,9.0,100.0,1026.7,0.0,0.0
34,0,06:00:00,0.0,27.25,0.31,7.6,15.65,26.700000000000003,22.8,0.83,1.9,39.0,0.0,12.6,100.0,1027.0,0.0,0.0
34,0,07:00:00,0.21,50.6,0.42,16.8,24.85,30.35,26.2,0.92,2.0,29.3,0.2,11.2,100.0,1027.5,0.0,0.0
34,0,08:00:00,2.3,62.5,0.48,21.65,29.3,29.55,27.6,1.05,2.4,26.3,0.5,12.6,100.0,1027.5,0.0,0.0
34,0,09:00:00,6.11,47.1,0.36,15.5,23.35,26.55,22.5,0.81,2.6,34.9,0.9,12.6,100.0,1028.4,0.0,0.0
34,0,10:00:00,5.87,35.050000000000004,0.32,11.4,17.6,24.65,19.7,0.74,2.3,42.7,1.2,11.5,96.0,1028.0,0.0,0.0
34,0,11:00:00,8.52,36.5,0.28,13.65,15.55,17.25,11.4,0.58,2.4,51.9,1.7,12.6,38.0,1027.7,0.0,0.0
34,0,12:00:00,8.15000000001,28.6,0.26,9.0,14.8,13.2,7.1,0.43,2.5,59.7,1.9,16.6,17.0,1028.1,0.0,0.0
34,0,13:00:00,3.94999999999,29.15,0.27,9.0,15.35,15.7,7.7,0.42,3.2,61.3,1.9,14.4,100.0,1027.6,0.0,0.0
34,0,14:00:00,3.01,41.3,0.29,15.05,18.25,16.3,7.9,0.39,3.0,62.5,1.6,11.9,63.0,1027.9,0.0,0.0
34,0,15:00:00,1.02,49.75,0.32,18.65,21.200000000000003,16.75,9.7,0.44,2.8,59.4,1.4,13.0,100.0,1028.7,0.0,0.0
34,0,16:00:00,0.06,52.0,0.41,17.650000000000002,24.9,15.5,8.7,0.45,2.2,57.6,1.0,12.6,100.0,1028.6,0.0,0.0
34,0,17:00:00,0.0,69.55,0.46,18.75,40.85,23.1,15.9,0.55,2.5,43.5,0.6,14.0,100.0,1028.8,0.0,0.0
34,0,18:00:00,0.0,80.25,0.57,21.9,46.7,30.45,22.4,0.75,3.3,35.5,0.4,11.2,100.0,1030.2,0.0,0.0
34,0,19:00:00,0.0,68.15,0.56,16.1,43.5,35.55,23.8,1.54,3.7,32.1,0.0,8.6,100.0,1030.0,0.1,0.0
34,0,20:00:00,0.0,44.75,0.47,8.700000000000001,31.4,31.4,27.0,1.43,3.7,42.0,0.0,7.2,100.0,1030.5,0.0,0.0
34,0,21:00:00,0.0,33.9,0.45,5.199999999999999,25.85,33.05,27.8,1.44,3.8,44.6,0.1,7.2,100.0,1030.6,0.0,0.0
34,0,22:00:00,0.0,29.65,0.47,4.4,22.9,36.15,32.8,1.53,3.9,45.1,0.1,7.6,100.0,1030.5,0.0,0.0
34,0,23:00:00,0.0,23.35,0.43,3.4000000000000004,18.15,37.75,32.6,1.58,4.1,46.5,-0.1,6.1,100.0,1030.4,0.0,0.0
35,1,00:00:00,0.0,20.55,0.42,3.2,15.75,33.599999999999994,30.8,1.505,4.1,47.4,-0.2,8.3,100.0,1030.8,0.0,0.0
35,1,01:00:00,0.0,16.8,0.34,2.1,13.6,28.6,23.6,1.43,4.1,48.7,0.0,8.3,100.0,1030.8,0.0,0.0
35,1,02:00:00,0.0,16.450000000000003,0.33,1.35,14.3,28.35,20.0,1.29,5.5,42.4,0.1,8.6,100.0,1030.5,0.0,0.0
